age,workclass,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,education_id,marital_status_id,occupation_id
24, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,6,1,1
45, Private, Husband, Asian-Pac-Islander, Male,0,0,84, Japan, >50K,2,2,5
25, Private, Not-in-family, White, Male,0,2001,50, United-States, <=50K,2,1,7
29, Federal-gov, Not-in-family, Black, Male,0,0,40, United-States, <=50K,1,1,4
56, Private, Husband, White, Male,5178,0,44, United-States, >50K,1,2,1
34, Self-emp-not-inc, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,3,9
64, Local-gov, Not-in-family, White, Male,0,0,40, United-States, >50K,2,3,7
27, Private, Husband, White, Male,0,0,39, United-States, <=50K,2,2,1
47, Private, Not-in-family, White, Male,4650,0,40, United-States, <=50K,2,3,10
36, Private, Husband, White, Male,3103,0,42, United-States, >50K,1,2,11
44, Federal-gov, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,3,10
31, Private, Not-in-family, Black, Female,0,0,60, United-States, <=50K,2,1,9
23, Private, Other-relative, White, Female,0,0,35, United-States, <=50K,2,2,1
45, Local-gov, Husband, White, Male,7688,0,50, United-States, >50K,6,2,4
31, Local-gov, Own-child, White, Male,0,0,64, United-States, <=50K,2,1,10
45, Private, Husband, White, Male,0,0,60, United-States, <=50K,13,2,7
42, Private, Unmarried, Black, Female,0,0,35,nan, <=50K,2,1,1
33, Private, Husband, White, Male,0,0,40, United-States, >50K,7,2,4
33, Local-gov, Wife, White, Female,0,0,40, United-States, <=50K,4,2,4
30, Self-emp-not-inc, Wife, White, Female,0,0,20, United-States, >50K,6,2,1
25, Private, Not-in-family, White, Male,0,0,42, United-States, <=50K,6,1,10
33, Private, Not-in-family, White, Female,0,0,32,nan, <=50K,4,1,2
70, Self-emp-not-inc, Husband, White, Male,0,2246,8, United-States, >50K,4,2,2
22, Private, Own-child, White, Male,0,0,40, United-States, <=50K,5,1,8
30, Private, Husband, White, Male,0,0,40, United-States, >50K,1,2,6
46, Private, Husband, White, Male,15024,0,50, United-States, >50K,7,2,2
43, Self-emp-not-inc, Husband, White, Male,0,0,60, United-States, <=50K,16,2,8
37, Private, Own-child, White, Female,0,0,25, United-States, <=50K,9,1,10
59, Self-emp-inc, Husband, White, Male,15024,0,60, United-States, >50K,6,2,2
51, Self-emp-not-inc, Unmarried, White, Male,0,0,45, United-States, <=50K,2,1,9
47, Private, Husband, Asian-Pac-Islander, Male,2885,0,65, Japan, <=50K,1,2,2
36, Private, Husband, White, Male,0,0,60, United-States, <=50K,6,2,2
73, Local-gov, Husband, White, Male,0,0,6, United-States, <=50K,12,2,4
32, Local-gov, Not-in-family, White, Female,0,0,40, United-States, <=50K,4,1,4
34, Private, Husband, White, Male,0,0,50, United-States, <=50K,2,2,6
51, Local-gov, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K,2,2,8
20, Private, Unmarried, White, Female,0,0,45, United-States, <=50K,2,1,10
57, Private, Husband, Other, Male,0,0,40, Mexico, <=50K,6,2,5
19, Private, Own-child, White, Male,0,0,20, United-States, <=50K,6,1,5
45, Private, Husband, White, Male,7688,0,40, United-States, >50K,16,2,6
55, Private, Husband, White, Male,0,0,40, United-States, <=50K,13,2,7
60, Private, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K,6,2,7
19, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,1,9
35, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,11
20, Private, Own-child, White, Female,0,0,30, United-States, <=50K,2,1,10
34, Local-gov, Other-relative, Black, Male,0,0,15, United-States, <=50K,1,1,4
26, Private, Husband, White, Male,0,1977,40, United-States, >50K,11,2,4
73, Federal-gov, Not-in-family, White, Female,3273,0,40, United-States, <=50K,6,7,11
27, Private, Husband, White, Male,0,0,55, United-States, <=50K,4,2,4
37, Self-emp-not-inc, Own-child, White, Male,0,0,84, United-States, <=50K,8,1,9
73, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, <=50K,2,2,6
46, Federal-gov, Husband, White, Male,0,1848,40, United-States, >50K,8,2,11
36, Local-gov, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,1,1
54, Self-emp-not-inc, Husband, White, Male,0,0,60, United-States, >50K,2,2,9
49, Private, Husband, White, Male,0,0,50, United-States, <=50K,3,2,5
68, Local-gov, Husband, White, Male,0,0,40, United-States, <=50K,2,2,9
34, Private, Not-in-family, White, Male,0,1590,50, United-States, <=50K,1,1,2
30, Private, Not-in-family, Black, Male,0,0,40, United-States, <=50K,8,1,4
28, Private, Unmarried, White, Male,0,0,50, United-States, <=50K,1,1,6
28, Private, Husband, White, Male,0,0,50, United-States, >50K,3,2,2
25, Local-gov, Husband, White, Male,0,0,40, United-States, <=50K,6,2,5
26, Private, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K,6,1,10
40, Private, Husband, White, Male,0,0,55, United-States, >50K,6,2,11
32, Local-gov, Unmarried, White, Female,0,0,40, United-States, <=50K,2,3,1
60,nan, Unmarried, Black, Female,0,0,20, United-States, <=50K,3,4,12
18, Private, Not-in-family, White, Female,0,0,30, United-States, <=50K,16,1,15
36, Private, Husband, Black, Male,0,0,40, United-States, <=50K,1,2,4
26, Private, Own-child, White, Female,0,0,40, United-States, <=50K,1,1,4
24, Private, Own-child, White, Female,0,0,45, United-States, <=50K,2,1,4
90, Local-gov, Husband, White, Male,6767,0,40, United-States, <=50K,2,2,5
20, Private, Own-child, White, Female,0,0,40, Mexico, <=50K,6,1,1
27, Private, Own-child, White, Male,0,0,50, United-States, <=50K,1,5,11
58, Local-gov, Not-in-family, White, Female,0,0,50, United-States, <=50K,1,3,4
37, Private, Husband, White, Male,0,1977,40, United-States, >50K,4,2,2
65,nan, Unmarried, White, Female,2329,0,75, United-States, <=50K,2,7,12
28, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,1,2
36, Local-gov, Not-in-family, White, Female,0,0,60, United-States, <=50K,1,3,4
45, Local-gov, Husband, White, Male,0,0,40, United-States, >50K,2,2,7
23, Private, Not-in-family, White, Male,0,0,48, United-States, <=50K,2,1,6
69, Local-gov, Husband, White, Male,0,0,35, United-States, <=50K,2,2,2
58, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, <=50K,2,2,2
22, Private, Own-child, White, Male,0,0,20, United-States, <=50K,2,1,1
58, Self-emp-not-inc, Husband, White, Male,0,0,35, United-States, <=50K,1,2,9
53, Federal-gov, Husband, White, Male,0,0,60, United-States, >50K,6,2,13
44, Self-emp-inc, Husband, White, Male,0,0,60, United-States, <=50K,2,2,9
31, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,13,1,5
46, Private, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K,1,3,10
48, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,5
46, Federal-gov, Unmarried, White, Female,0,0,40, United-States, <=50K,6,5,1
43, Private, Unmarried, Black, Female,0,625,40, United-States, <=50K,5,1,10
43, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,3,1
17, Self-emp-inc, Own-child, White, Male,0,0,15, United-States, <=50K,13,1,6
20, Private, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,6
22, Private, Not-in-family, White, Female,0,0,35, United-States, <=50K,6,1,4
19,nan, Own-child, White, Male,0,0,35, United-States, <=50K,6,1,12
35, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,6,3,5
29, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,1,11
18,nan, Own-child, White, Female,0,0,40, United-States, <=50K,6,1,12
25, Private, Not-in-family, White, Male,0,0,35, United-States, <=50K,2,1,7
54, Private, Husband, White, Male,0,0,40, United-States, <=50K,13,2,10
23, Private, Own-child, White, Female,0,0,16, United-States, <=50K,6,2,6
36, Private, Unmarried, Other, Female,0,0,35, Mexico, <=50K,12,5,15
26, Self-emp-not-inc, Husband, White, Male,0,0,50, United-States, <=50K,2,2,7
25, Local-gov, Own-child, White, Male,0,0,40, United-States, <=50K,2,1,5
46, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,5,3,5
41, Private, Not-in-family, White, Female,0,0,50, United-States, <=50K,6,3,7
31, Private, Own-child, White, Male,0,0,40, United-States, <=50K,2,1,4
48, Federal-gov, Husband, White, Male,0,0,40, United-States, >50K,4,2,4
52, Self-emp-inc, Not-in-family, Black, Female,0,0,50, United-States, <=50K,4,3,2
22, Federal-gov, Own-child, White, Male,0,0,43, United-States, <=50K,2,1,3
18, Private, Own-child, White, Male,0,0,25, United-States, <=50K,2,1,7
46, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,1,1
34, Local-gov, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,13
30, Federal-gov, Other-relative, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K,2,2,14
31, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,3,1,5
21, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
41, Self-emp-not-inc, Not-in-family, White, Male,3674,0,45, United-States, <=50K,2,3,6
45, State-gov, Husband, White, Male,0,1977,60, United-States, >50K,1,2,2
30, State-gov, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,1,1
21, Private, Unmarried, White, Male,0,0,35, Mexico, <=50K,5,1,5
44, Private, Unmarried, White, Female,0,1408,46, United-States, <=50K,6,3,6
54, Private, Own-child, White, Female,0,0,50, United-States, >50K,3,3,7
36, Private, Husband, White, Male,0,0,40, United-States, >50K,2,2,7
50, Private, Not-in-family, White, Male,0,0,50, United-States, >50K,1,1,2
26, Private, Unmarried, Black, Female,0,0,35, United-States, <=50K,1,1,4
47, Local-gov, Husband, White, Male,0,0,35, United-States, <=50K,11,2,4
36, Private, Own-child, White, Male,0,0,37, United-States, <=50K,2,1,5
32, Self-emp-not-inc, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K,6,2,6
21, Private, Not-in-family, White, Female,0,0,35, United-States, <=50K,13,1,5
30, Private, Husband, White, Male,0,0,45, United-States, <=50K,2,2,6
34, Private, Not-in-family, White, Female,0,0,40, Mexico, <=50K,2,1,15
51, Private, Not-in-family, White, Male,0,0,45, Columbia, <=50K,2,4,7
55, Self-emp-not-inc, Husband, White, Male,0,0,50, United-States, <=50K,13,2,8
43, Private, Husband, White, Male,0,0,40, United-States, <=50K,6,2,1
37, Private, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K,2,1,3
28, Local-gov, Own-child, White, Female,0,0,40, United-States, <=50K,6,1,2
39, Private, Husband, White, Male,0,0,50, United-States, <=50K,6,2,4
35, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
59,nan, Husband, White, Male,0,0,20, United-States, <=50K,4,2,12
26, Private, Own-child, White, Male,0,0,36, United-States, <=50K,2,1,7
68, Private, Husband, White, Male,3818,0,40, United-States, <=50K,2,2,1
46, Private, Not-in-family, White, Male,0,2824,40, United-States, >50K,11,3,4
21, Private, Own-child, White, Male,0,0,37, United-States, <=50K,2,1,5
23, Private, Own-child, White, Female,0,0,20, United-States, <=50K,6,1,6
17, Private, Own-child, White, Female,0,0,30, United-States, <=50K,13,2,6
23, Local-gov, Not-in-family, White, Female,0,0,40, United-States, <=50K,2,1,5
34, Private, Unmarried, White, Male,0,0,15, United-States, <=50K,2,7,1
33, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,7,1,4
31, Private, Not-in-family, White, Male,0,0,45, United-States, <=50K,7,5,8
31,nan, Wife, White, Female,4064,0,30, Canada, <=50K,1,2,12
56, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, <=50K,2,2,6
21, Private, Own-child, White, Female,0,0,40, United-States, <=50K,2,1,1
45, Private, Not-in-family, Asian-Pac-Islander, Female,0,1590,40, Japan, <=50K,2,3,1
41, Self-emp-inc, Husband, White, Male,7688,0,40, United-States, >50K,1,2,2
26, Private, Not-in-family, White, Female,0,0,30, United-States, <=50K,13,3,3
41, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,3,7,5
46, Self-emp-inc, Husband, White, Male,0,0,55, United-States, >50K,4,2,2
47, State-gov, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K,2,3,1
43, Self-emp-not-inc, Husband, White, Male,0,0,60, United-States, >50K,11,2,4
35, Private, Husband, White, Male,0,0,45, United-States, <=50K,2,2,6
44, Self-emp-not-inc, Not-in-family, White, Male,0,0,50, United-States, <=50K,2,3,6
58, Self-emp-inc, Husband, White, Male,7688,0,30, United-States, >50K,1,2,2
25, Private, Own-child, White, Female,0,1594,25, United-States, <=50K,7,3,11
44, Private, Unmarried, White, Male,0,0,40, United-States, <=50K,8,1,7
57, Private, Not-in-family, White, Male,0,0,42, United-States, <=50K,6,1,7
24, Private, Husband, White, Male,0,0,40, United-States, <=50K,6,2,3
38, Private, Not-in-family, White, Female,0,0,50, United-States, <=50K,1,1,1
33, Private, Not-in-family, White, Male,2176,0,35, United-States, <=50K,9,3,3
25, Private, Own-child, White, Female,0,0,40, United-States, <=50K,6,1,4
33, Private, Husband, White, Male,0,0,84, United-States, >50K,2,2,10
50, Local-gov, Husband, White, Male,0,0,52, United-States, >50K,6,2,13
35, Private, Husband, White, Male,5178,0,50, United-States, >50K,2,2,6
36, Private, Not-in-family, White, Male,0,0,55, United-States, >50K,1,3,1
27, Private, Own-child, White, Female,0,0,40, United-States, <=50K,6,1,5
22, Private, Own-child, White, Male,0,0,50, United-States, <=50K,8,1,7
30, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,8
90, Private, Own-child, White, Female,0,0,40, United-States, <=50K,4,1,2
39, Private, Other-relative, Black, Male,0,0,40, United-States, <=50K,2,5,5
34, State-gov, Not-in-family, White, Male,0,0,45, United-States, <=50K,1,1,4
39, Private, Husband, White, Male,0,0,60, United-States, >50K,1,2,2
19, Private, Own-child, White, Female,0,0,4, United-States, <=50K,6,1,5
19, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,13,1,7
29, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
66, Self-emp-not-inc, Husband, White, Male,2290,0,30, Hungary, <=50K,7,2,7
38, Private, Husband, White, Male,0,0,45, United-States, <=50K,6,2,11
44, Private, Husband, White, Male,0,0,40, Mexico, <=50K,12,2,3
34, Self-emp-not-inc, Own-child, White, Male,0,0,40, United-States, <=50K,9,1,7
35, State-gov, Not-in-family, White, Female,0,0,40, United-States, <=50K,7,7,2
29, Local-gov, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,1,4
22, Private, Husband, Black, Male,0,0,40, United-States, <=50K,2,2,8
33,nan, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,12
73, Private, Not-in-family, White, Male,25124,0,60, United-States, >50K,8,7,4
35, Local-gov, Husband, White, Male,0,2377,40, United-States, <=50K,6,2,2
41, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,1,3
27, Self-emp-not-inc, Wife, White, Female,0,0,50, United-States, <=50K,6,2,5
25, Private, Not-in-family, White, Male,0,0,50, United-States, <=50K,2,1,1
47, Private, Not-in-family, White, Male,0,1564,51, United-States, >50K,1,3,3
36, Private, Wife, White, Female,0,0,35, United-States, >50K,1,2,6
36, Private, Other-relative, White, Female,0,0,20, Mexico, <=50K,14,7,5
25, Local-gov, Unmarried, White, Female,0,0,40, United-States, <=50K,2,3,11
37, Private, Not-in-family, White, Male,0,0,65, United-States, <=50K,3,3,8
26, Local-gov, Own-child, White, Male,0,0,40, United-States, <=50K,1,1,11
53, Private, Husband, White, Male,0,1740,40, United-States, <=50K,6,2,2
36, Local-gov, Wife, White, Female,0,0,40, United-States, <=50K,4,2,4
30, Private, Not-in-family, White, Female,4787,0,45, United-States, >50K,1,1,11
53, Local-gov, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,3,5
37, Self-emp-not-inc, Husband, White, Male,0,0,45, United-States, <=50K,2,2,7
41, State-gov, Unmarried, White, Male,0,0,40, United-States, <=50K,2,3,7
53, Private, Husband, White, Male,0,0,55, United-States, <=50K,1,2,3
23, Private, Own-child, White, Male,0,0,32, United-States, <=50K,6,1,5
28, Private, Husband, White, Male,0,0,50, United-States, <=50K,2,2,9
53, Local-gov, Husband, White, Male,0,0,40, United-States, <=50K,13,2,5
32, Private, Husband, White, Male,0,0,20, United-States, >50K,2,2,8
33, Private, Not-in-family, White, Female,0,0,50, United-States, <=50K,1,1,1
27, Private, Other-relative, Black, Female,0,0,32, Dominican-Republic, <=50K,2,1,6
52, Private, Husband, White, Male,0,1902,40, United-States, >50K,8,2,7
31, Private, Husband, White, Male,0,0,55, United-States, <=50K,6,2,1
27, Private, Not-in-family, White, Female,0,0,40, United-States, >50K,7,1,2
44, Private, Wife, White, Female,3137,0,30, United-States, <=50K,2,2,3
37, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, <=50K,4,2,4
39, Private, Husband, White, Male,0,0,60, United-States, <=50K,2,2,7
18, Private, Own-child, Black, Female,0,0,20, United-States, <=50K,16,1,6
42, Private, Husband, White, Male,0,0,40, United-States, >50K,2,2,3
49, Private, Husband, White, Male,0,0,40, United-States, >50K,1,2,7
35, Private, Unmarried, Black, Female,0,0,36, United-States, <=50K,2,3,3
43, Private, Husband, Asian-Pac-Islander, Male,0,0,99, United-States, <=50K,2,2,8
43, Private, Husband, White, Male,99999,0,60, United-States, >50K,11,2,4
31, Private, Husband, White, Male,0,0,40, United-States, >50K,6,2,7
27, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,1,5
46, Federal-gov, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,3,1
54, Private, Husband, White, Male,0,0,44, United-States, <=50K,2,2,6
37, Private, Husband, Black, Male,0,0,40, Jamaica, >50K,6,2,1
53, Local-gov, Husband, White, Male,4386,0,40, United-States, >50K,6,2,13
26, Private, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K,6,1,1
59, Self-emp-inc, Husband, White, Male,0,0,55, United-States, >50K,11,2,4
36, Federal-gov, Not-in-family, Black, Male,0,0,40, United-States, <=50K,6,5,1
32, Private, Husband, White, Male,0,0,40, United-States, >50K,2,2,10
53, Local-gov, Husband, White, Male,0,0,40, United-States, >50K,4,2,4
26, Private, Own-child, Black, Female,0,0,40, United-States, <=50K,2,1,1
35, Private, Wife, White, Female,0,0,40, United-States, >50K,2,6,5
48, Private, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K,2,3,2
30, Local-gov, Not-in-family, Black, Male,0,0,40, United-States, <=50K,6,5,3
38, Private, Husband, White, Male,7688,0,40, United-States, >50K,16,2,7
58, Self-emp-not-inc, Wife, White, Female,0,0,10, United-States, >50K,2,2,2
44, Private, Not-in-family, Other, Male,0,0,32, Canada, <=50K,2,4,8
30, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,8,5,4
68, Self-emp-not-inc, Husband, White, Male,0,0,10, United-States, <=50K,2,2,2
